M23.21	M2321	Derangement of meniscus due to old tear or injury anterior cruciate ligament or Anterior horn of medial meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ 1dây chằng chéo trước hoặc sừng trước của sụn chêm trong
M23.22	M2322	Derangement of meniscus due to old tear or injury posterior cruciate ligament or Posterior horn of medial meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ dây chằng chéo sau hoặc sừng sau của sụn chêm trong
M23.23	M2323	Derangement of meniscus due to old tear or injury Medial collateral ligament or Other and unspecified medial meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ dây chằng bên trong hoặc sụn chêm khác và không xác định
M23.24	M2324	Derangement of meniscus due to old tear or injury Lateral collateral ligament or Anterior horn of lateral meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ dây chằng bên ngoài hoặc sừng trước của sụn chêm ngoài
M23.25	M2325	Derangement of meniscus due to old tear or injury Posterior horn of lateral meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ sừng sau của sụn chêm ngoài
M23.26	M2326	Derangement of meniscus due to old tear or injury Other and unspecified lateral meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ sụn chêm ngoài khác và không xác định
M23.27	M2327	Derangement of meniscus due to old tear or injury Capsular ligament	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ dây chằng bao khớp
M23.29	M2329	Derangement of meniscus due to old tear or injury Unspecified ligament or Unspecified meniscus	Sụn chêm di lệch do tổn thương rách hay chấn thương cũ dây chằng không xác định hoặc sụn chêm không xác định
M23.3	M233	Other meniscus derangements	Các tổn thương sụn chêm khác
M23.4	M234	Loose body in knee	Dị vật nội khớp
M23.5	M235	Chronic instability of knee	Tổn thương mất vững mãn tính của khớp gối
M23.6	M236	Other spontaneous disruption of ligament(s) of knee	Các đứt tự phát khác của dây chằng trong khớp gối
M23.8	M238	Other internal derangements of knee	Các bệnh bên trong khác của khớp gối
M23.9	M239	Internal derangement of knee, unspecified	Bệnh bên trong khớp gối không đặc hiệu
M24	M24	Other specific joint derangements	Các tổn thương đặc hiệu khác ở khớp
M24.0	M240	Loose body in joint	Dị vật nội khớp
M24.1	M241	Other articular cartilage disorders	Các bệnh sụn khớp khác
M24.2	M242	Disorder of ligament	Bệnh dây chằng
M24.3	M243	Pathological dislocation and subluxation of joint, not elsewhere classified	Trật và bán trật bệnh lý của khớp chưa được xếp loại ở mục khác
M24.4	M244	Recurrent dislocation and subluxation of joint	Trật và bán trật khớp tái phát của khớp
M24.5	M245	Contracture of joint	Cứng khớp
M24.6	M246	Ankylosis of joint	Dính khớp
M24.7	M247	Protrusio acetabuli	Lồi vào trong ổ cối (protrusioacetabuli)
M24.8	M248	Other specific joint derangements, not elsewhere classified	Các bệnh khớp đặc hiệu khác không xếp loại ở mục khác
M24.9	M249	Joint derangement, unspecified	Những bệnh lý khớp không đặc hiệu
M25	M25	Other joint disorders, not elsewhere classified	Bệnh khớp khác, không được xếp loại ở mục khác
M25.0	M250	Haemarthrosis	Chảy máu khớp
M25.1	M251	Fistula of joint	Rò khớp
M25.2	M252	Flail joint	Lỏng lẻo khớp
M25.3	M253	Other instability of joint	Các tổn thương mất vững khác của khớp
M25.4	M254	Effusion of joint	Tràn dịch khớp
M25.5	M255	Pain in joint	Đau khớp
M25.6	M256	Stiffness of joint, not elsewhere classified	cứng khớp, không xếp loại ở mục khác
M25.7	M257	Osteophyte	Gai xương
M25.8	M258	Other specified joint disorders	Các bệnh khớp đặc hiệu khác
M25.9	M259	Joint disorder, unspecified	Các bệnh khớp không đặc hiệu
M30	M30	Polyarteritis nodosa and related conditions	Viêm nút quanh động mạch và bệnh liên quan
M30.0	M300	Polyarteritis nodosa	Viêm đa động mạch hình nút
M30.1	M301	Polyarteritis with lung involvement [Churg-Strauss]	Viêm đa động mạch có tổn thương phổi [Churg-Strauss]
M30.2	M302	Juvenile polyarteritis	Viêm đa động mạch trẻ em
M30.3	M303	Mucocutaneous lymph node syndrome [Kawasaki]	Hội chứng hạch-da-niêm mạc [Kawasaki]
M30.8	M308	Other conditions related to polyarteritis nodosa	Các bệnh khác liên quan đến viêm nút quanh động mạch
M31	M31	Other necrotizing vasculopathies	Bệnh mạch máu hoại tử khác
M31.0	M310	Hypersensitivity angiitis	Viêm đa mạch quá mẫn
M31.1	M311	Thrombotic microangiopathy	Bệnh vi mạch có huyết khối
M31.2	M312	Lethal midline granuloma	Bệnh u hạt ác tính dòng giữa
M31.3	M313	Wegener s granulomatosis	Bệnh u hạt Wegener
M31.4	M314	Aortic arch syndrome [Takayasu]	Hội chứng quai động mạch chủ [Takayasu]
M31.5	M315	Giant cell arteritis with polymyalgia rheumatica	Bệnh viêm động mạch tế bào khổng lồ với đau cơ dạng thấp
M31.6	M316	Other giant cell arteritis	Bệnh viêm động mạch có tế bào khổng lồ khác
M31.7	M317	Microscopic polyangiitis	Viêm đa động mạch vi thể
M31.8	M318	Other specified necrotizing vasculopathies	Các bệnh viêm mạch đặc hiệu hoại tử khác
M31.9	M319	Necrotizing vasculopathy, unspecified	Viêm mạch hoại tử không đặc hiệu
M32	M32	Systemic lupus erythematosus	Lupus ban đỏ hệ thống
M32.0	M320	Drug-induced systemic lupus erythematosus	Bệnh Lupus ban đỏ hệ thống do thuốc
M32.1†	M321	Systemic lupus erythematosus with organ or system involvement	Bệnh Lupus ban đỏ hệ thống có tổn thương phủ tạng
M32.8	M328	Other forms of systemic lupus erythematosus	Các dạng khác của Lupus ban đỏ hệ thống
M32.9	M329	Systemic lupus erythematosus, unspecified	Lupus ban đỏ hệ thống không đặc hiệu
M33	M33	Dermatopolymyositis	Viêm da cơ
M33.0	M330	Juvenile dermatomyositis	Viêm da cơ trẻ em
M33.1	M331	Other dermatomyositis	Các bệnh viêm da cơ khác
M33.2	M332	Polymyositis	Viêm đa cơ
M33.9	M339	Dermatopolymyositis, unspecified	Viêm da cơ không đặc hiệu
M34	M34	Systemic sclerosis	Xơ cứng toàn thể
M34.0	M340	Progressive systemic sclerosis	Xơ cứng bì toàn thể tiến triển
M34.1	M341	CR(E)ST syndrome	Hội chứng CR(E)ST
M34.2	M342	Systemic sclerosis induced by drugs and chemicals	Xơ cứng bì do dùng thuốc và hóa chất
M34.8	M348	Other forms of systemic sclerosis	Các dạng khác của xơ cứng bì toàn thể
M34.9	M349	Systemic sclerosis, unspecified	Xơ cứng bì toàn thể, không đặc hiệu
M35	M35	Other systemic involvement of connective tissue	Các tổn thương hệ thống khác của mô liên kết
M35.0	M350	Sicca syndrome [Sjögren]	Hội chứng khô (Hội chứng Sjogren)
M35.1	M351	Other overlap syndromes	Các hội chứng trùng lắp khác
M35.2	M352	Behçet s disease	Bệnh Behcet
M35.3	M353	Polymyalgia rheumatica	Bệnh đau cơ dạng thấp
M35.4	M354	Diffuse (eosinophilic) fasciitis	Viêm cân mạc lan toả (tăng bạch cầu ái toan)
M35.5	M355	Multifocal fibrosclerosis	Xơ cứng nhiều ổ
M35.6	M356	Relapsing panniculitis [Weber-Christian]	Viêm mô mỡ dưới da hay tái phát (Weber - Christian)
M35.7	M357	Hypermobility syndrome	Hội chứng tăng vận động
M35.8	M358	Other specified systemic involvement of connective tissue	Các tổn thương hệ thống đặc hiệu khác của mô liên kết
M35.9	M359	Systemic involvement of connective tissue, unspecified	Các tổn thương hệ thống của mô liên kết, không đặc hiệu
M36	M36	Systemic disorders of connective tissue in diseases classified elsewhere	Tổn thương mô liên kết hệ thống trong các bệnh đã được xếp loại ở mục khác
M36*	M36	Systemic disorders of connective tissue in diseases classified elsewhere	Tổn thương mô liên kết hệ thống trong các bệnh đã được xếp loại ở mục khác
M36.0*	M360	Dermato(poly)myositis in neoplastic disease (C00-D48†)	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†)
M36.00*	M3600	Dermato(poly)myositis in neoplastic disease (C00-D48†), Multiple sites	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), Nhiều vị trí
M36.01*	M3601	Dermato(poly)myositis in neoplastic disease (C00-D48†), Shoulder region	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), vùng bả vai
M36.02*	M3602	Dermato(poly)myositis in neoplastic disease (C00-D48†), Upper arm	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), cánh tay
M36.03*	M3603	Dermato(poly)myositis in neoplastic disease (C00-D48†), forearm	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), cẳng tay 
M36.04*	M3604	Dermato(poly)myositis in neoplastic disease (C00-D48†), hand	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), bàn tay 
M36.05*	M3605	Dermato(poly)myositis in neoplastic disease (C00-D48†), pelvic region and thigh	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), vùng chậu và đùi 
M36.06*	M3606	Dermato(poly)myositis in neoplastic disease (C00-D48†), lower leg	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), cẳng chân
M36.07*	M3607	Dermato(poly)myositis in neoplastic disease (C00-D48†), ankle and foot	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), cổ, bàn chân
M36.08*	M3608	Dermato(poly)myositis in neoplastic disease (C00-D48†), other	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), vị trí khác
M36.09*	M3609	Dermato(poly)myositis in neoplastic disease (C00-D48†), Site unspecified	Viêm da cơ và viêm đa cơ tự miễn trong các bệnh lý khối u (C00-D48†), vị trí không xác định
M36.1*	M361	Arthropathy in neoplastic disease (C00-D48†)	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†)
M36.10*	M3610	Arthropathy in neoplastic disease (C00-D48†), Multiple sites	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), Nhiều vị trí
M36.11*	M3611	Arthropathy in neoplastic disease (C00-D48†), Shoulder region	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), vùng bả vai
M36.12*	M3612	Arthropathy in neoplastic disease (C00-D48†), Upper arm	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), cánh tay
M36.13*	M3613	Arthropathy in neoplastic disease (C00-D48†), forearm	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), cẳng tay 
M36.14*	M3614	Arthropathy in neoplastic disease (C00-D48†), hand	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), bàn tay 
M36.15*	M3615	Arthropathy in neoplastic disease (C00-D48†), pelvic region and thigh	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), vùng chậu và đùi 
M36.16*	M3616	Arthropathy in neoplastic disease (C00-D48†), lower leg	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), cẳng chân
M36.17*	M3617	Arthropathy in neoplastic disease (C00-D48†), ankle and foot	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), cổ, bàn chân
M36.18*	M3618	Arthropathy in neoplastic disease (C00-D48†), other	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), vị trí khác
M36.19*	M3619	Arthropathy in neoplastic disease (C00-D48†), Site unspecified	Bệnh khớp trong các bệnh ung thư đã được xếp ở mục khác (C00-D48†), vị trí không xác định
M36.2*	M362	Haemophilic arthropathy (D66-D68†)	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†)
M36.20*	M3620	Haemophilic arthropathy (D66-D68†), Multiple sites	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), Nhiều vị trí
M36.21*	M3621	Haemophilic arthropathy (D66-D68†), Shoulder region	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), vùng bả vai
M36.22*	M3622	Haemophilic arthropathy (D66-D68†), Upper arm	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cánh tay
M36.23*	M3623	Haemophilic arthropathy (D66-D68†), forearm	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cẳng tay 
M36.24*	M3624	Haemophilic arthropathy (D66-D68†), hand	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), bàn tay 
M36.25*	M3625	Haemophilic arthropathy (D66-D68†), pelvic region and thigh	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), vùng chậu và đùi 
M36.26*	M3626	Haemophilic arthropathy (D66-D68†), lower leg	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cẳng chân
M36.27*	M3627	Haemophilic arthropathy (D66-D68†), ankle and foot	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cổ, bàn chân
M36.28*	M3628	Haemophilic arthropathy (D66-D68†), other	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), vị trí khác
M36.29*	M3629	Haemophilic arthropathy (D66-D68†), Site unspecified	Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), vị trí không xác định
M36.3*	M363	Arthropathy in other blood disorders (D50-D76†)	Bệnh khớp trong các bệnh về máu khác (D50-D76†)
M36.30*	M3630	Arthropathy in other blood disorders (D50-D76†), Multiple sites	Bệnh khớp trong các bệnh về máu khác (D50-D76†), Nhiều vị trí
M36.31*	M3631	Arthropathy in other blood disorders (D50-D76†), Shoulder region	Bệnh khớp trong các bệnh về máu khác (D50-D76†), vùng bả vai
M36.32*	M3632	Arthropathy in other blood disorders (D50-D76†), Upper arm	Bệnh khớp trong các bệnh về máu khác (D50-D76†), cánh tay
M36.33*	M3633	Arthropathy in other blood disorders (D50-D76†), forearm	Bệnh khớp trong các bệnh về máu khác (D50-D76†), cẳng tay 
M36.34*	M3634	Arthropathy in other blood disorders (D50-D76†), hand	Bệnh khớp trong các bệnh về máu khác (D50-D76†), bàn tay 
M36.35*	M3635	Arthropathy in other blood disorders (D50-D76†), pelvic region and thigh	Bệnh khớp trong các bệnh về máu khác (D50-D76†), vùng chậu và đùi 
M36.36*	M3636	Arthropathy in other blood disorders (D50-D76†), lower leg	Bệnh khớp trong các bệnh về máu khác (D50-D76†), cẳng chân
M36.37*	M3637	Arthropathy in other blood disorders (D50-D76†), ankle and foot	Bệnh khớp trong các bệnh về máu khác (D50-D76†),  cổ, bàn chân
M36.38*	M3638	Arthropathy in other blood disorders (D50-D76†), other	Bệnh khớp trong các bệnh về máu khác (D50-D76†), vị trí khác
M36.39*	M3639	Arthropathy in other blood disorders (D50-D76†), Site unspecified	Bệnh khớp trong các bệnh về máu khác (D50-D76†), vị trí không xác định
M36.4*	M364	Arthropathy in hypersensitivity reactions classified elsewhere	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác
M36.40*	M3640	Arthropathy in hypersensitivity reactions classified elsewhere, Multiple sites	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, Nhiều vị trí
M36.41*	M3641	Arthropathy in hypersensitivity reactions classified elsewhere, Shoulder region	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, vùng bả vai
M36.42*	M3642	Arthropathy in hypersensitivity reactions classified elsewhere, Upper arm	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, cánh tay
M36.43*	M3643	Arthropathy in hypersensitivity reactions classified elsewhere, forearm	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, cẳng tay 
M36.44*	M3644	Arthropathy in hypersensitivity reactions classified elsewhere, hand	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, bàn tay 
M36.45*	M3645	Arthropathy in hypersensitivity reactions classified elsewhere, pelvic region and thigh	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, vùng chậu và đùi 
M36.46*	M3646	Arthropathy in hypersensitivity reactions classified elsewhere, lower leg	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, cẳng chân
M36.47*	M3647	Arthropathy in hypersensitivity reactions classified elsewhere, ankle and foot	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác,  cổ, bàn chân
M36.48*	M3648	Arthropathy in hypersensitivity reactions classified elsewhere, other	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, vị trí khác
M36.49*	M3649	Arthropathy in hypersensitivity reactions classified elsewhere, Site unspecified	Bệnh khớp trong phản ứng quá mẫn đã được xếp loại ở mục khác, vị trí không xác định
M36.8*	M368	Systemic disorders of connective tissue in other diseases classified elsewhere	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác
M36.80*	M3680	Systemic disorders of connective tissue in other diseases classified elsewhere, Multiple sites	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, Nhiều vị trí
M36.81*	M3681	Systemic disorders of connective tissue in other diseases classified elsewhere, Shoulder region	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, vùng bả vai
M36.82*	M3682	Systemic disorders of connective tissue in other diseases classified elsewhere, Upper arm	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, cánh tay
M36.83*	M3683	Systemic disorders of connective tissue in other diseases classified elsewhere, forearm	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, cẳng tay 
M36.84*	M3684	Systemic disorders of connective tissue in other diseases classified elsewhere, hand	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, bàn tay 
M36.85*	M3685	Systemic disorders of connective tissue in other diseases classified elsewhere, pelvic region and thigh	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, vùng chậu và đùi 
M36.86*	M3686	Systemic disorders of connective tissue in other diseases classified elsewhere, lower leg	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, cẳng chân
M36.87*	M3687	Systemic disorders of connective tissue in other diseases classified elsewhere, ankle and foot	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, cổ, bàn chân
M36.88*	M3688	Systemic disorders of connective tissue in other diseases classified elsewhere, other	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, vị trí khác
M36.89*	M3689	Systemic disorders of connective tissue in other diseases classified elsewhere, Site unspecified	Tổn thương hệ thống mô liên kết trong các bệnh đã được xếp loại ở mục khác, vị trí không xác định
M40	M40	Kyphosis and lordosis	Gù và ưỡn cột sống
M40.0	M400	Postural kyphosis	Gù do tư thế
M40.1	M401	Other secondary kyphosis	Các gù cột sống thứ phát khác
M40.2	M402	Other and unspecified kyphosis	Các gù không đặc hiệu khác
M40.3	M403	Flatback syndrome	Hội chứng lưng phẳng
M40.4	M404	Other lordosis	Các ưỡn cột sống khác
M40.5	M405	Lordosis, unspecified	Ưỡn cột sống không đặc hiệu
M41	M41	Scoliosis	Vẹo cột sống
M41.0	M410	Infantile idiopathic scoliosis	Vẹo cột sống tự phát ở trẻ nhỏ
M41.1	M411	Juvenile idiopathic scoliosis	Vẹo cột sống tự phát thiếu niên
M41.2	M412	Other idiopathic scoliosis	Các vẹo cột sống tự phát khác
M41.3	M413	Thoracogenic scoliosis	Vẹo cột sống do bất thường vùng ngực
M41.4	M414	Neuromuscular scoliosis	Vẹo cột sống do nguyên nhân thần kinh-cơ
M41.5	M415	Other secondary scoliosis	Các vẹo cột sống thứ phát khác
M41.8	M418	Other forms of scoliosis	Các dạng khác của vẹo cột sống
M41.9	M419	Scoliosis, unspecified	Vẹo cột sống không đặc hiệu
M42	M42	Spinal osteochondrosis	Viêm xương sụn cột sống
M42.0	M420	Juvenile osteochondrosis of spine	Viêm xương sụn cột sống thanh thiếu niên
M42.1	M421	Adult osteochondrosis of spine	Hư điểm cốt hóa cột sống người lớn
M42.9	M429	Spinal osteochondrosis, unspecified	Hư điểm cốt hóa cột sống không đặc hiệu
M43	M43	Other deforming dorsopathies	Các biến dạng khác của cột sống
M43.0	M430	Spondylolysis	Trượt đốt sống
M43.1	M431	Spondylolisthesis	Bệnh trượt đốt sống
M43.2	M432	Other fusion of spine	Dính đốt sống khác
M43.3	M433	Recurrent atlantoaxial subluxation with myelopathy	Bán trật khớp trục-đội hay tái phát có tổn thương tủy sống
M43.4	M434	Other recurrent atlantoaxial subluxation	Bán trật khớp trục-đội hay tái phát khác
M43.5	M435	Other recurrent vertebral subluxation	Các bán trật đốt sống hay tái phát khác
M43.6	M436	Torticollis	Vẹo cổ
M43.8	M438	Other specified deforming dorsopathies	Các dị tật điển hình khác của cột sống được xác định
M43.9	M439	Deforming dorsopathy, unspecified	Các bệnh cột sống có dị tật không đặc hiệu
M45	M45	Ankylosing spondylitis	Bệnh viêm cột sống dính khớp
M46	M46	Other inflammatory spondylopathies	Các bệnh viêm cột sống khác
M46.0	M460	Spinal enthesopathy	Bệnh gân-dây chằng quanh cột sống
M46.1	M461	Sacroiliitis, not elsewhere classified	Viêm khớp cùng chậu, chưa xếp loại ở mục khác
M46.2	M462	Osteomyelitis of vertebra	Viêm xương tủy thân đốt sống
M46.3	M463	Infection of intervertebral disc (pyogenic)	Viêm đĩa đệm đốt sống do vi khuẩn sinh mủ
M46.4	M464	Discitis, unspecified	Viêm đĩa đệm, không đặc hiệu
M46.5	M465	Other infective spondylopathies	Các bệnh nhiễm khuẩn khác của thân đốt sống
M46.8	M468	Other specified inflammatory spondylopathies	Các bệnh viêm khác của thân đốt sống, được xác định
M46.9	M469	Inflammatory spondylopathy, unspecified	Viêm đốt sống không đặc hiệu
M47	M47	Spondylosis	thoái hóa cột sống
M47.0†	M470	Anterior spinal and vertebral artery compression syndromes (G99.2*)	Hội chứng chèn ép động mạch sống và động mạch gai sống trước (G99.2*)
M47.1	M471	Other spondylosis with myelopathy	thoái hóa cột sống khác kèm tổn thương tủy sống
M47.2	M472	Other spondylosis with radiculopathy	thoái hóa cột sống khác có tổn thương rễ sống
M47.8	M478	Other spondylosis	Các thoái hóa cột sống khác
M47.9	M479	Spondylosis, unspecified	thoái hóa cột sống không đặc hiệu
M48	M48	Other spondylopathies	Các bệnh khác của thân đốt sống
M48.0	M480	Spinal stenosis	Hẹp ống sống
M48.1	M481	Ankylosing hyperostosis [Forestier]	Cứng khớp do tăng tạo xương [Forestier]
M48.2	M482	Kissing spine	Hư khớp liên mỏm gai
M48.3	M483	Traumatic spondylopathy	Chấn thương cột sống
M48.4	M484	Fatigue fracture of vertebra	Gãy đốt sống do mỏi
M48.5	M485	Collapsed vertebra, not elsewhere classified	Xẹp đốt sống, chưa được xếp loại ở mục khác
M48.8	M488	Other specified spondylopathies	Các bệnh thân đốt sống được xác định khác
M48.9	M489	Spondylopathy, unspecified	Các bệnh thân đốt sống không đặc hiệu
M49	M49	Spondylopathies in diseases classified elsewhere	Tổn thương cột sống trong các bệnh đã xếp loại mục khác
M49*	M49	Spondylopathies in diseases classified elsewhere	Tổn thương cột sống trong các bệnh đã xếp loại mục khác
M49.0*	M490	Tuberculosis of spine (A18.0†)	Lao cột sống (A18.0†)
M49.00*	M4900	Tuberculosis of spine (A18.0†), Multiple sites	Lao cột sống (A18.0†), Nhiều vị trí
M49.01*	M4901	Tuberculosis of spine (A18.0†), Shoulder region	Lao cột sống (A18.0†), vùng bả vai
M49.02*	M4902	Tuberculosis of spine (A18.0†), Upper arm	Lao cột sống (A18.0†), cánh tay
M49.03*	M4903	Tuberculosis of spine (A18.0†), forearm	Lao cột sống (A18.0†), cẳng tay 
M49.04*	M4904	Tuberculosis of spine (A18.0†), hand	Lao cột sống (A18.0†), bàn tay 
M49.05*	M4905	Tuberculosis of spine (A18.0†), pelvic region and thigh	Lao cột sống (A18.0†), vùng chậu và đùi 
M49.1*	M491	Brucella spondylitis (A23.-†)	Viêm đốt sống do Brucella (A23.-†)
M49.10*	M4910	Brucella spondylitis (A23.-†), Multiple sites	Viêm đốt sống do Brucella (A23.-†), Nhiều vị trí
M49.11*	M4911	Brucella spondylitis (A23.-†), Shoulder region	Viêm đốt sống do Brucella (A23.-†), vùng bả vai
M49.12*	M4912	Brucella spondylitis (A23.-†), Upper arm	Viêm đốt sống do Brucella (A23.-†), cánh tay
M49.13*	M4913	Brucella spondylitis (A23.-†), forearm	Viêm đốt sống do Brucella (A23.-†), cẳng tay 
M49.14*	M4914	Brucella spondylitis (A23.-†), hand	Viêm đốt sống do Brucella (A23.-†), bàn tay
M49.15*	M4915	Brucella spondylitis (A23.-†), pelvic region and thigh	Viêm đốt sống do Brucella (A23.-†), vùng chậu và đùi 
M49.2*	M492	Enterobacterial spondylitis (A01-A04†)	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†)
M49.20*	M4920	Enterobacterial spondylitis (A01-A04†), Multiple sites	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), Nhiều vị trí
M49.21*	M4921	Enterobacterial spondylitis (A01-A04†), Shoulder region	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), vùng bả vai
M49.22*	M4922	Enterobacterial spondylitis (A01-A04†), Upper arm	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), cánh tay
M49.23*	M4923	Enterobacterial spondylitis (A01-A04†), forearm	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), cẳng tay 
M49.24*	M4924	Enterobacterial spondylitis (A01-A04†), hand	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), bàn tay
M49.25*	M4925	Enterobacterial spondylitis (A01-A04†), pelvic region and thigh	Viêm đốt sống do vi khuẩn đường ruột (A01-A04†), vùng chậu và đùi 
M49.3*	M493	Spondylopathy in other infectious and parasitic diseases classified elsewhere	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác
M49.30*	M4930	Spondylopathy in other infectious and parasitic diseases classified elsewhere,  Multiple sites	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, Nhiều vị trí
M49.31*	M4931	Spondylopathy in other infectious and parasitic diseases classified elsewhere,  Shoulder region	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, vùng bả vai
M49.32*	M4932	Spondylopathy in other infectious and parasitic diseases classified elsewhere,  Upper arm	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, cánh tay
M49.33*	M4933	Spondylopathy in other infectious and parasitic diseases classified elsewhere,  forearm	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, cẳng tay 
M49.34*	M4934	Spondylopathy in other infectious and parasitic diseases classified elsewhere, hand	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, bàn tay
M49.35*	M4935	Spondylopathy in other infectious and parasitic diseases classified elsewhere, pelvic region and thigh	Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, vùng chậu và đùi 
M49.4*	M494	Neuropathic spondylopathy	Tổn thương cột sống do nguyên nhân thần kinh
M49.40*	M4940	Neuropathic spondylopathy, Multiple sites	Tổn thương cột sống do nguyên nhân thần kinh, Nhiều vị trí
M49.41*	M4941	Neuropathic spondylopathy, Shoulder region	Tổn thương cột sống do nguyên nhân thần kinh, vùng bả vai
M49.42*	M4942	Neuropathic spondylopathy, Upper arm	Tổn thương cột sống do nguyên nhân thần kinh, cánh tay
M49.43*	M4943	Neuropathic spondylopathy, forearm	Tổn thương cột sống do nguyên nhân thần kinh, cẳng tay 
M49.44*	M4944	Neuropathic spondylopathy, hand	Tổn thương cột sống do nguyên nhân thần kinh, bàn tay
M49.45*	M4945	Neuropathic spondylopathy, pelvic region and thigh	Tổn thương cột sống do nguyên nhân thần kinh, vùng chậu và đùi 
